Time,Curr_temp,Set_temp
1362,56.96,56.99
1363,56.96,56.99
1364,56.97,56.99
1365,56.97,56.99
1366,56.95,56.99
1367,56.96,56.99
1368,56.96,56.99
1369,56.96,56.99
1370,56.96,56.99
1371,56.96,56.99
1372,56.96,56.99
1373,56.95,56.99
1374,56.95,56.99
1375,56.95,56.99
1376,56.94,56.99
1377,56.94,56.99
1378,56.94,56.99
1379,56.93,56.99
1380,56.93,56.99
1381,56.92,56.99
1382,56.93,56.99
1383,56.93,56.99
1384,56.92,56.99
1385,56.91,56.99
1386,56.92,56.99
1387,56.91,56.99
1388,56.91,56.99
1389,56.9,56.99
1390,56.91,56.99
1391,56.91,56.99
1392,56.91,56.99
1393,56.92,56.99
1394,56.92,56.99
1395,56.93,56.99
1396,56.92,56.99
1397,56.93,56.99
1398,56.93,56.99
1399,56.93,56.99
1400,56.94,56.99
1401,56.94,56.99
1402,56.94,56.99
1403,56.95,56.99
1404,56.95,56.99
1405,56.96,56.99
1406,56.95,56.99
1407,56.94,56.99
1408,56.94,56.99
1409,56.95,56.99
1410,56.95,56.99
1411,56.94,56.99
1412,56.95,56.99
1413,56.94,56.99
1414,56.94,56.99
1415,56.93,56.99
1416,56.94,56.99
1417,56.94,56.99
1418,56.94,56.99
1419,56.93,56.99
1420,56.92,56.99
1421,56.92,56.99
1422,56.92,56.99
1423,56.92,56.99
1424,56.92,56.99
1425,56.91,56.99
1426,56.9,56.99
1427,56.92,56.99
1428,56.91,56.99
1429,56.91,56.99
1430,56.91,56.99
1431,56.91,56.99
1432,56.91,56.99
1433,56.91,56.99
1434,56.92,56.99
1435,56.92,56.99
1436,56.92,56.99
1437,56.92,56.99
1438,56.93,56.99
1439,56.94,56.99
1440,56.93,56.99
1441,56.93,56.99
1442,56.92,56.99
1443,56.94,56.99
1444,56.94,56.99
1445,56.95,56.99
1446,56.93,56.99
1447,56.94,56.99
1448,56.94,56.99
1449,56.94,56.99
1450,56.94,56.99
1451,56.94,56.99
1452,56.94,56.99
1453,56.94,56.99
1454,56.94,56.99
1455,56.93,56.99
1456,56.94,56.99
1457,56.93,56.99
1458,56.93,56.99
1459,56.93,56.99
1460,56.92,56.99
1461,56.92,56.99
1462,56.92,56.99
1463,56.92,56.99
1464,56.91,56.99
1465,56.9,56.99
1466,56.9,56.99
1467,56.9,56.99
1468,56.89,56.99
1469,56.9,56.99
1470,56.9,56.99
1471,56.89,56.99
1472,56.89,56.99
1473,56.9,56.99
1474,56.9,56.99
1475,56.9,56.99
1476,56.9,56.99
1477,56.9,56.99
1478,56.91,56.99
1479,56.9,56.99
1480,56.9,56.99
1481,56.9,56.99
1482,56.91,56.99
1483,56.91,56.99
1484,56.91,56.99
1485,56.91,56.99
1486,56.92,56.99
1487,56.91,56.99
1488,56.91,56.99
1489,56.91,56.99
1490,56.92,56.99
1491,56.9,56.99
1492,56.9,56.99
1493,56.91,56.99
1494,56.9,56.99
1495,56.91,56.99
1496,56.91,56.99
1497,56.91,56.99
1498,56.91,56.99
1499,56.91,56.99
1500,56.91,56.99
1501,56.9,56.99
1502,56.9,56.99
1503,56.9,56.99
1504,56.9,56.99
1505,56.9,56.99
1506,56.9,56.99
1507,56.9,56.99
1508,56.89,56.99
1509,56.89,56.99
1510,56.89,56.99
1511,56.89,56.99
1512,56.87,56.99
1513,56.89,56.99
1514,56.89,56.99
1515,56.9,56.99
1516,56.89,56.99
1517,56.89,56.99
1518,56.89,56.99
1519,56.89,56.99
1520,56.9,56.99
1521,56.9,56.99
1522,56.91,56.99
1523,56.9,56.99
1524,56.9,56.99
1525,56.89,56.99
1526,56.89,56.99
1527,56.9,56.99
1528,56.89,56.99
1529,56.89,56.99
1530,56.89,56.99
1531,56.88,56.99
1532,56.88,56.99
1533,56.88,56.99
1534,56.87,56.99
1535,56.87,56.99
1536,56.87,56.99
1537,56.87,56.99
1538,56.88,56.99
1539,56.87,56.99
1540,56.87,56.99
1541,56.88,56.99
1542,56.88,56.99
1543,56.88,56.99
1544,56.89,56.99
1545,56.9,56.99
1546,56.9,56.99
1547,56.9,56.99
1548,56.9,56.99
1549,56.91,56.99
1550,56.91,56.99
1551,56.91,56.99
1552,56.91,56.99
1553,56.92,56.99
1554,56.92,56.99
1555,56.92,56.99
1556,56.92,56.99
1557,56.91,56.99
1558,56.92,56.99
1559,56.92,56.99
1560,56.92,56.99
1561,56.92,56.99
1562,56.91,56.99
1563,56.92,56.99
1564,56.91,56.99
1565,56.92,56.99
1566,56.92,56.99
1567,56.92,56.99
1568,56.92,56.99
1569,56.93,56.99
1570,56.92,56.99
1571,56.92,56.99
1572,56.93,56.99
1573,56.92,56.99
1574,56.93,56.99
1575,56.93,56.99
1576,56.93,56.99
1577,56.94,56.99
1578,56.93,56.99
1579,56.94,56.99
1580,56.93,56.99
1581,56.92,56.99
1582,56.94,56.99
1583,56.94,56.99
1584,56.93,56.99
1585,56.92,56.99
1586,56.93,56.99
1587,56.93,56.99
1588,56.93,56.99
1589,56.93,56.99
1590,56.93,56.99
1591,56.94,56.99
1592,56.93,56.99
1593,56.93,56.99
1594,56.93,56.99
1595,56.92,56.99
1596,56.93,56.99
1597,56.93,56.99
1598,56.93,56.99
1599,56.94,56.99
1600,56.93,56.99
1601,56.94,56.99
1602,56.93,56.99
1603,56.93,56.99
1604,56.93,56.99
1605,56.94,56.99
1606,56.94,56.99
1607,56.95,56.99
1608,56.93,56.99
1609,56.94,56.99
1610,56.94,56.99
1611,56.94,56.99
1612,56.93,56.99
1613,56.94,56.99
1614,56.95,56.99
1615,56.95,56.99
1616,56.95,56.99
1617,56.94,56.99
1618,56.95,56.99
1619,56.95,56.99
1620,56.94,56.99
1621,56.95,56.99
1622,56.95,56.99
1623,56.94,56.99
1624,56.95,56.99
1625,56.95,56.99
1626,56.95,56.99
1627,56.94,56.99
1628,56.94,56.99
1629,56.95,56.99
1630,56.93,56.99
1631,56.93,56.99
1632,56.93,56.99
1633,56.93,56.99
1634,56.92,56.99
1635,56.92,56.99
1636,56.92,56.99
1637,56.92,56.99
1638,56.92,56.99
1639,56.93,56.99
1640,56.92,56.99
1641,56.92,56.99
1642,56.92,56.99
1643,56.93,56.99
1644,56.93,56.99
1645,56.93,56.99
1646,56.94,56.99
1647,56.95,56.99
1648,56.95,56.99
1649,56.94,56.99
1650,56.96,56.99
1651,56.96,56.99
1652,56.97,56.99
1653,56.97,56.99
1654,56.98,56.99
1655,56.98,56.99
1656,56.99,56.99
1657,56.99,56.99
1658,57.01,56.99
1659,57.01,56.99
1660,57.03,56.99
1661,57.03,56.99
1662,57.04,56.99
1663,57.04,56.99
1664,57.06,56.99
1665,57.08,56.99
1666,57.08,56.99
1667,57.09,56.99
1668,57.11,56.99
1669,57.11,56.99
1670,57.12,56.99
1671,57.12,56.99
1672,57.13,56.99
1673,57.13,56.99
1674,57.13,56.99
1675,57.14,56.99
1676,57.15,56.99
1677,57.15,56.99
1678,57.16,56.99
1679,57.17,56.99
1680,57.17,56.99
1681,57.17,56.99
1682,57.18,56.99
1683,57.18,56.99
1684,57.19,56.99
1685,57.19,56.99
1686,57.19,56.99
1687,57.2,56.99
1688,57.21,56.99
1689,57.21,56.99
1690,57.2,56.99
1691,57.21,56.99
1692,57.21,56.99
1693,57.21,56.99
1694,57.22,56.99
1695,57.22,56.99
1696,57.22,56.99
1697,57.23,56.99
1698,57.23,56.99
1699,57.22,56.99
1700,57.22,56.99
1701,57.22,56.99
1702,57.22,56.99
1703,57.21,56.99
1704,57.2,56.99
1705,57.2,56.99
1706,57.19,56.99
1707,57.19,56.99
1708,57.18,56.99
1709,57.17,56.99
1710,57.18,56.99
1711,57.17,56.99
1712,57.17,56.99
1713,57.16,56.99
1714,57.16,56.99
1715,57.16,56.99
1716,57.16,56.99
1717,57.17,56.99
1718,57.16,56.99
1719,57.17,56.99
1720,57.17,56.99
1721,57.17,56.99
1722,57.17,56.99
1723,57.17,56.99
1724,57.17,56.99
1725,57.17,56.99
1726,57.17,56.99
1727,57.17,56.99
1728,57.17,56.99
1729,57.17,56.99
1730,57.17,56.99
1731,57.17,56.99
1732,57.17,56.99
1733,57.16,56.99
1734,57.15,56.99
1735,57.15,56.99
1736,57.15,56.99
1737,57.14,56.99
1738,57.11,56.99
1739,56.96,56.99
1740,56.85,56.99
1741,56.78,56.99
1742,56.75,56.99
1743,56.74,56.99
1744,56.74,56.99
1745,56.74,56.99
1746,56.76,56.99
1747,56.78,56.99
1748,56.79,56.99
1749,56.81,56.99
1750,56.81,56.99
1751,56.83,56.99
1752,56.84,56.99
1753,56.85,56.99
1754,56.87,56.99
1755,56.87,56.99
1756,56.88,56.99
1757,56.9,56.99
1758,56.9,56.99
1759,56.91,56.99
1760,56.91,56.99
1761,56.91,56.99
1762,56.91,56.99
1763,56.91,56.99
1764,56.92,56.99
1765,56.92,56.99
1766,56.91,56.99
1767,56.91,56.99
1768,56.91,56.99
1769,56.91,56.99
1770,56.91,56.99
1771,56.91,56.99
1772,56.91,56.99
1773,56.92,56.99
1774,56.93,56.99
1775,56.93,56.99
1776,56.94,56.99
1777,56.95,56.99
1778,56.95,56.99
1779,56.97,56.99
1780,56.96,56.99
1781,56.98,56.99
1782,56.98,59.99
1783,56.98,65.0
1784,56.98,65.0
1785,56.98,62.0
1786,56.99,62.0
1787,56.98,60.5
1788,56.97,59.0
1789,56.96,59.0
1790,56.95,58.5
1791,56.92,58.5
1792,56.9,58.5
1793,56.89,58.5
1794,56.87,58.5
1795,56.85,58.5
1796,56.85,58.5
1797,56.85,58.5
1798,56.84,58.5
1799,56.83,58.5
1800,56.83,58.5
1801,56.83,58.5
1802,56.82,58.5
1803,56.84,58.5
1804,56.83,58.5
1805,56.83,58.5
1806,56.84,58.5
1807,56.85,58.5
1808,56.85,58.5
1809,56.86,58.5
1810,56.86,58.5
1811,56.87,58.5
1812,56.87,58.5
1813,56.88,58.5
1814,56.89,58.5
1815,56.9,58.5
1816,56.88,58.5
1817,56.9,58.5
1818,56.9,58.5
1819,56.9,58.5
1820,56.91,58.5
1821,56.91,58.5
1822,56.92,58.5
1823,56.93,58.5
1824,56.94,58.5
1825,56.95,58.5
1826,56.97,58.5
1827,56.98,58.5
1828,56.98,58.5
1829,57.0,58.5
1830,57.0,58.5
1831,57.01,58.5
1832,57.02,58.5
1833,57.03,58.5
1834,57.05,58.5
1835,57.05,58.5
1836,57.06,58.5
1837,57.08,58.5
1838,57.09,58.5
1839,57.1,58.5
1840,57.11,58.5
1841,57.12,58.5
1842,57.13,58.5
1843,57.14,58.5
1844,57.15,58.5
1845,57.17,58.5
1846,57.17,58.5
1847,57.18,58.5
1848,57.18,58.5
1849,57.2,58.5
1850,57.2,58.5
1851,57.21,58.5
1852,57.22,58.5
1853,57.23,58.5
1854,57.24,58.5
1855,57.24,58.5
1856,57.25,58.5
1857,57.25,58.5
1858,57.28,58.5
1859,57.28,58.5
1860,57.29,58.5
1861,57.3,58.5
1862,57.3,58.5
1863,57.31,58.5
1864,57.31,58.5
1865,57.34,58.5
1866,57.34,58.5
1867,57.36,58.5
1868,57.36,58.5
1869,57.38,58.5
1870,57.38,58.5
1871,57.41,58.5
1872,57.42,58.5
1873,57.43,58.5
1874,57.45,58.5
1875,57.48,58.5
1876,57.49,58.5
1877,57.51,58.5
1878,57.53,58.5
1879,57.54,58.5
1880,57.57,58.5
1881,57.58,58.5
1882,57.59,58.5
1883,57.6,58.5
1884,57.61,58.5
1885,57.62,58.5
1886,57.63,58.5
1887,57.63,58.5
1888,57.63,58.5
1889,57.65,58.5
1890,57.65,58.5
1891,57.66,58.5
1892,57.67,58.5
1893,57.66,58.5
1894,57.66,58.5
1895,57.65,58.5
1896,57.66,58.5
1897,57.65,58.5
1898,57.67,58.5
1899,57.67,58.5
1900,57.68,58.5
1901,57.7,58.5
1902,57.7,58.5
1903,57.71,58.5
1904,57.73,58.5
1905,57.73,58.5
1906,57.74,58.5
1907,57.76,58.5
1908,57.77,58.5
1909,57.78,58.5
1910,57.79,58.5
1911,57.79,58.5
1912,57.8,58.5
1913,57.81,58.5
1914,57.82,58.5
1915,57.82,58.5
1916,57.84,58.5
1917,57.84,58.5
1918,57.85,58.5
1919,57.86,58.5
1920,57.86,58.5
1921,57.86,58.5
1922,57.88,58.5
1923,57.88,58.5
1924,57.89,58.5
1925,57.9,58.5
1926,57.92,58.5
1927,57.91,58.5
1928,57.93,58.5
1929,57.94,58.5
1930,57.95,58.5
1931,57.96,58.5
1932,57.97,58.5
1933,57.97,58.5
1934,57.98,58.5
1935,57.99,58.5
1936,58.0,58.5
1937,58.01,58.5
1938,58.02,58.5
1939,58.02,58.5
1940,58.03,58.5
1941,58.03,58.5
1942,58.03,58.5
1943,58.04,58.5
1944,58.04,58.5
1945,58.05,58.5
1946,58.06,58.5
1947,58.06,58.5
1948,58.06,58.5
1949,58.06,58.5
1950,58.07,58.5
1951,58.07,58.5
1952,58.08,58.5
1953,58.07,58.5
1954,58.07,58.5
1955,58.08,58.5
1956,58.09,58.5
1957,58.09,58.5
1958,58.1,58.5
1959,58.1,58.5
1960,58.11,58.5
1961,58.11,58.5
1962,58.12,58.5
1963,58.13,58.5
1964,58.13,58.5
1965,58.13,58.5
1966,58.14,58.5
1967,58.15,58.5
1968,58.15,58.5
1969,58.17,58.5
1970,58.16,58.5
1971,58.17,58.5
1972,58.18,58.5
1973,58.18,58.5
1974,58.18,58.5
1975,58.19,58.5
1976,58.19,58.5
1977,58.18,58.5
1978,58.18,58.5
1979,58.2,58.5
1980,58.2,58.5
1981,58.2,58.5
1982,58.21,58.5
1983,58.22,58.5
1984,58.21,58.5
1985,58.22,58.5
1986,58.22,58.5
1987,58.22,58.5
1988,58.23,58.5
1989,58.22,58.5
1990,58.22,58.5
1991,58.23,58.5
1992,58.23,58.5
1993,58.24,58.5
1994,58.23,58.5
1995,58.24,58.5
1996,58.27,58.5
1997,58.25,58.5
1998,58.27,58.5
1999,58.27,58.5
2000,58.28,58.5
2001,58.28,58.5
2002,58.28,58.5
2003,58.3,58.5
2004,58.3,58.5
2005,58.31,58.5
2006,58.32,58.5
2007,58.34,58.5
2008,58.34,58.5
2009,58.34,58.5
2010,58.36,58.5
2011,58.37,58.5
2012,58.38,58.5
2013,58.39,58.5
2014,58.39,58.5
2015,58.41,58.5
2016,58.41,58.5
2017,58.42,58.5
2018,58.42,58.5
2019,58.43,58.5
2020,58.44,58.5
2021,58.44,58.5
2022,58.45,58.5
2023,58.46,58.5
2024,58.46,58.5
2025,58.47,58.5
2026,58.47,58.5
2027,58.47,58.5
2028,58.47,58.5
2029,58.47,58.5
2030,58.47,58.5
2031,58.47,58.5
2032,58.46,58.5
2033,58.46,58.5
2034,58.45,58.5
2035,58.46,58.5
2036,58.46,58.5
2037,58.46,58.5
2038,58.46,58.5
2039,58.46,58.5
2040,58.47,58.5
2041,58.46,58.5
2042,58.47,58.5
2043,58.47,58.5
2044,58.48,58.5
2045,58.47,58.5
2046,58.47,58.5
2047,58.49,58.5
2048,58.49,58.5
2049,58.49,58.5
2050,58.5,58.5
2051,58.5,58.5
2052,58.52,58.5
2053,58.51,58.5
2054,58.51,58.5
2055,58.51,58.5
2056,58.5,58.5
2057,58.52,58.5
2058,58.52,58.5
2059,58.51,58.5
2060,58.52,58.5
2061,58.52,58.5
2062,58.52,58.5
2063,58.52,58.5
2064,58.52,58.5
2065,58.53,58.5
2066,58.54,58.5
2067,58.52,58.5
2068,58.54,58.5
2069,58.54,58.5
2070,58.55,58.5
2071,58.55,58.5
2072,58.55,58.5
2073,58.57,58.5
2074,58.56,58.5
2075,58.56,58.5
2076,58.57,58.5
2077,58.57,58.5
2078,58.58,58.5
2079,58.58,58.5
2080,58.58,58.5
2081,58.59,58.5
2082,58.59,58.5
2083,58.58,58.5
2084,58.58,58.5
2085,58.58,58.5
2086,58.59,58.5
2087,58.57,58.5
2088,58.58,58.5
2089,58.58,58.5
2090,58.58,58.5
2091,58.59,58.5
2092,58.59,58.5
2093,58.58,58.5
2094,58.59,58.5
2095,58.58,58.5
2096,58.58,58.5
2097,58.57,58.5
2098,58.58,58.5
2099,58.58,58.5
2100,58.57,58.5
2101,58.57,58.5
2102,58.58,58.5
2103,58.57,58.5
2104,58.57,58.5
2105,58.58,58.5
2106,58.57,58.5
2107,58.57,58.5
2108,58.57,58.5
2109,58.57,58.5
2110,58.58,58.5
2111,58.58,58.5
2112,58.58,58.5
2113,58.59,58.5
2114,58.59,58.5
2115,58.58,58.5
2116,58.59,58.5
2117,58.58,58.5
2118,58.6,58.5
2119,58.59,58.5
2120,58.59,58.5
2121,58.59,58.5
2122,58.59,58.5
2123,58.59,58.5
2124,58.59,58.5
2125,58.58,58.5
2126,58.57,58.5
2127,58.57,58.5
2128,58.58,58.5
2129,58.57,58.5
2130,58.57,58.5
2131,58.57,58.5
2132,58.56,58.5
2133,58.57,58.5
2134,58.57,58.5
2135,58.57,58.5
2136,58.57,58.5
2137,58.57,58.5
2138,58.57,58.5
2139,58.57,58.5
2140,58.57,58.5
2141,58.58,58.5
2142,58.58,58.5
2143,58.58,58.5
2144,58.59,57.0
2145,58.59,55.0
2146,58.6,50.0
2147,58.6,50.0
2148,58.58,43.0
2149,58.56,42.0
2150,58.53,36.5
2151,58.5,35.0
2152,58.45,35.0
2153,58.39,35.0
2154,58.35,35.0
2155,58.3,35.0
2156,58.23,35.0
2157,58.17,35.0
2158,58.1,35.0
2159,58.04,35.0
2160,57.97,35.0
2161,57.89,35.0
2162,57.83,35.0
2163,57.75,35.0
2164,57.67,35.0
2165,57.6,35.0
2166,57.53,35.0
2167,57.44,35.0
2168,57.35,35.0
2169,57.27,35.0
2170,57.18,35.0
2171,57.1,35.0
2172,57.01,35.0
2173,56.92,35.0
2174,56.84,35.0
2175,56.74,35.0
2176,56.64,35.0
2177,56.55,35.0
2178,56.46,35.0
2179,56.37,35.0
2180,56.27,35.0
2181,56.18,35.0
2182,56.07,35.0
2183,55.98,35.0
2184,55.87,35.0
2185,55.78,35.0
2186,55.67,35.0
2187,55.58,35.0
2188,55.48,35.0
2189,55.38,35.0
2190,55.29,35.0
2191,55.19,35.0
2192,55.09,35.0
2193,54.99,35.0
2194,54.89,35.0
2195,54.79,35.0
2196,54.69,35.0
2197,54.58,35.0
2198,54.48,35.0
2199,54.38,35.0
2200,54.27,35.0
2201,54.17,35.0
2202,54.07,35.0
2203,53.97,35.0
2204,53.88,35.0
2205,53.77,35.0
2206,53.67,35.0
2207,53.58,35.0
2208,53.47,35.0
2209,53.37,35.0
2210,53.27,35.0
2211,53.15,35.0
2212,53.06,35.0
2213,52.98,35.0
2214,52.86,35.0
2215,52.77,35.0
2216,52.66,35.0
2217,52.58,35.0
2218,52.47,35.0
2219,52.37,35.0
2220,52.28,35.0
2221,52.17,35.0
2222,52.08,35.0
2223,51.98,35.0
2224,51.9,35.0
2225,51.8,35.0
2226,51.7,35.0
2227,51.61,35.0
2228,51.49,35.0
2229,51.4,35.0
2230,51.32,35.0
2231,51.21,35.0
2232,51.11,35.0
2233,51.03,35.0
2234,50.93,35.0
2235,50.83,35.0
2236,50.73,35.0
2237,50.65,35.0
2238,50.54,35.0
2239,50.46,35.0
2240,50.37,35.0
2241,50.28,35.0
2242,50.17,35.0
2243,50.09,35.0
2244,50.01,35.0
2245,49.92,35.0
2246,49.82,35.0
2247,49.74,35.0
2248,49.64,35.0
2249,49.55,35.0
2250,49.47,35.0
2251,49.37,35.0
2252,49.29,35.0
2253,49.19,35.0
2254,49.11,35.0
2255,49.01,35.0
2256,48.92,35.0
2257,48.83,35.0
2258,48.74,35.0
2259,48.66,35.0
2260,48.58,35.0
2261,48.49,35.0
2262,48.41,35.0
2263,48.32,35.0
2264,48.23,35.0
2265,48.14,35.0
2266,48.05,35.0
2267,47.98,35.0
2268,47.88,35.0
2269,47.79,35.0
2270,47.71,35.0
2271,47.62,35.0
2272,47.54,35.0
2273,47.46,35.0
2274,47.37,35.0
2275,47.29,35.0
2276,47.21,35.0
